VSRA,32,4,F2CC15EE4E68C700AD483A94013D0D27,F2CC15EE4E68C700AD483A94013D0D27,PASSED
VSRA,32,4,3E3D261300002800BB5D30B600040000,3E3D261300002800BB5D30B600040000,PASSED
VSRA,32,4,8743F1556B6870A4FFEC538EFDF5E83E,8743F1556B6870A4FFEC538EFDF5E83E,PASSED
VSRA,32,4,DD2A4AC8FFFE2800E001020AD6AB6226,DD2A4AC8FFFE2800E001020AD6AB6226,PASSED
VMINU,32,4,D01F325DC6690048E64AF88C7136ACC2,D01F325DC6690048E64AF88C7136ACC2,PASSED
VMINU,32,4,FFFFFFAD0016FA8CFFFFFFDA4C0E0000,FFFFFFAD0016FA8CFFFFFFDA4C0E0000,PASSED
VMINU,32,4,0000004E000000742E3D0000FFFFFFE5,0000004E000000742E3D0000FFFFFFE5,PASSED
VMINU,32,4,FFFFFFF2004CC33FFFFFFFE854B40106,FFFFFFF2004CC33FFFFFFFE854B40106,PASSED
VMIN,32,4,D01F325DC6690048E64AF88C0256FFA4,D01F325DC6690048E64AF88C0256FFA4,PASSED
VMIN,32,4,00052000002ADD8CBB5D30B64F2A0000,00052000002ADD8CBB5D30B64F2A0000,PASSED
VMIN,32,4,8743F155FFFFFF00D8A71C39FDF5E83E,8743F155FFFFFF00D8A71C39FDF5E83E,PASSED
VMIN,32,4,DD2A4AC8004CD33FE001020A54B20106,DD2A4AC8004CD33FE001020A54B20106,PASSED
VMAXU,32,4,D01F325DC6690048E64AF88C7136ACC2,D01F325DC6690048E64AF88C7136ACC2,PASSED
VMAXU,32,4,000520000016FA8CBB5D30B64C0E0000,000520000016FA8CBB5D30B64C0E0000,PASSED
VMAXU,32,4,8743F155FFFFFF002E3D0000FDF5E83E,8743F155FFFFFF002E3D0000FDF5E83E,PASSED
VMAXU,32,4,DD2A4AC8004CC33FE001020A54B40106,DD2A4AC8004CC33FE001020A54B40106,PASSED
VMAX,32,4,D01F325DC6690048E64AF88C7136ACC2,D01F325DC6690048E64AF88C7136ACC2,PASSED
VMAX,32,4,000520000016FA8CFFFFFFDA4C0E0000,000520000016FA8CFFFFFFDA4C0E0000,PASSED
VMAX,32,4,0000004EFFFFFF742E3D0000FFFFFFE5,0000004EFFFFFF742E3D0000FFFFFFE5,PASSED
VMAX,32,4,FFFFFFF7004CC33FFFFFFFE854B40106,FFFFFFF7004CC33FFFFFFFE854B40106,PASSED
VMERGE,32,4,D01F325DC6690048E64AF88C0256FFA4,D01F325DC6690048E64AF88C0256FFA4,PASSED
VMERGE,32,4,FFFFFFAD002ADD8CFFFFFFDA4F2A0000,FFFFFFAD002ADD8CFFFFFFDA4F2A0000,PASSED
VMERGE,32,4,0000004E00000074D8A71C39FFFFFFE5,0000004E00000074D8A71C39FFFFFFE5,PASSED
VMERGE,32,4,FFFFFFF2004CD33FFFFFFFE854B20106,FFFFFFF2004CD33FFFFFFFE854B20106,PASSED
VADD,32,2,003B003B0000E100003600500C2D233F,003B003B0000E100003600500C2D233F,PASSED
VADD,32,2,00052005E0F2A18C000000009731E344,00052005E0F2A18C000000009731E344,PASSED
VSUB,32,2,F29115B34E67E600AD123A44F50FE9E8,F29115B34E67E600AD123A44F50FE9E8,PASSED
VSUB,32,2,3E38060E1F0D8674BB5D30B668D21CBC,3E38060E1F0D8674BB5D30B668D21CBC,PASSED
VRSUB,32,2,0000000A0000010A0000000A0000000A,0000000A0000010A0000000A0000000A,PASSED
VRSUB,32,2,000000050000567E0000000AB5411CC6,000000050000567E0000000AB5411CC6,PASSED
VZEXT_VF2,32,2,0000AD5300003A4700005B8200003628,0000AD5300003A4700005B8200003628,PASSED
VZEXT_VF2,32,2,0000F2EC0000156A00004E6800004600,0000F2EC0000156A00004E6800004600,PASSED
VSEXT_VF2,32,2,FFFFAD7800003AC3FFFFD6AB00006226,FFFFAD7800003AC3FFFFD6AB00006226,PASSED
VSEXT_VF2,32,2,FFFFF267000015FE00004E68FFFFD400,FFFFF267000015FE00004E68FFFFD400,PASSED
VZEXT_VF4,32,2,0000007100000036000000AC000000C2,0000007100000036000000AC000000C2,PASSED
VZEXT_VF4,32,2,000000E60000004A000000F80000008C,000000E60000004A000000F80000008C,PASSED
VSEXT_VF4,32,2,0000005BFFFFFF820000003600000028,0000005BFFFFFF820000003600000028,PASSED
VSEXT_VF4,32,2,FFFFFFAD000000530000003A00000047,FFFFFFAD000000530000003A00000047,PASSED
VAND,32,2,0000000A000000000000000200000008,0000000A000000000000000200000008,PASSED
VAND,32,2,00000005000054640000000A00000006,00000005000054640000000A00000006,PASSED
VOR,32,2,F2CCBDFF4E68FF47AD487B96013D3F2F,F2CCBDFF4E68FF47AD487B96013D3F2F,PASSED
VOR,32,2,3E3DF6FF00003D6ABB5D7EFE00044600,3E3DF6FF00003D6ABB5D7EFE00044600,PASSED
VXOR,32,2,003855B2001CA3A20001A1AEE08E928F,003855B2001CA3A20001A1AEE08E928F,PASSED
VXOR,32,2,3E3DF6AD007194E6BB5D7EFE4A3EA544,3E3DF6AD007194E6BB5D7EFE4A3EA544,PASSED
VSLL,32,2,90000000001CA3A2A1AE000080000000,90000000001CA3A2A1AE000080000000,PASSED
VSLL,32,2,C7BED5A0194E6000BB5D7EFEA3EA5440,C7BED5A0194E6000BB5D7EFEA3EA5440,PASSED
VSRL,32,2,0000AD5300000E9100005B8200003628,0000AD5300000E9100005B8200003628,PASSED
VSRL,32,2,0000F2EC0000156A0000000000004600,0000F2EC0000156A0000000000004600,PASSED
VSRA,32,2,0000002B00000003000000160000000D,0000002B00000003000000160000000D,PASSED
VSRA,32,2,00000797000000000000000000000118,00000797000000000000000000000118,PASSED
VMINU,32,2,0000AD5300000E9100005B8200003628,0000AD5300000E9100005B8200003628,PASSED
VMINU,32,2,0000F2EC0000156A0000000000004600,0000F2EC0000156A0000000000004600,PASSED
VMIN,32,2,FFFFAD7800003AC3FFFFD6AB00006226,FFFFAD7800003AC3FFFFD6AB00006226,PASSED
VMIN,32,2,FFFFF267000015FE00004E68FFFFD400,FFFFF267000015FE00004E68FFFFD400,PASSED
VMAXU,32,2,FFFFAD784E745CE5FFFFD6ABE1B3ADA0,FFFFAD784E745CE5FFFFD6ABE1B3ADA0,PASSED
VMAXU,32,2,FFFFF2670071A98C00004E68FFFFD400,FFFFF2670071A98C00004E68FFFFD400,PASSED
VMAX,32,2,003855B24E68D4000001A1AEE08E928F,003855B24E68D4000001A1AEE08E928F,PASSED
VMAX,32,2,3E3DF6AD4A15B383BB5D7EFE4A3EA544,3E3DF6AD4A15B383BB5D7EFE4A3EA544,PASSED
VMERGE,32,2,F2F4E84D4E745CE5AD49DA38E1B3ADA0,F2F4E84D4E745CE5AD49DA38E1B3ADA0,PASSED
VMERGE,32,2,000014000071A98C000000004A3AE344,000014000071A98C000000004A3AE344,PASSED
VADD,8,1,FFFFF9670071158C00004E68FFFFD400,FFFFF9670071158C00004E68FFFFD400,PASSED
VSUB,8,1,01FF537800005C3D01FF2AABE1B3ADA0,01FF537800005C3D01FF2AABE1B3ADA0,PASSED
VRSUB,8,1,0D3B1A3B0C9BE1800C36BE500C2D233F,0D3B1A3B0C9BE1800C36BE500C2D233F,PASSED
VWADDU,8,1,0000F96700FC158C00004E68FFFFD400,0000F96700FC158C00004E68FFFFD400,PASSED
VWSUBU,8,1,FF461A3BFFACE1800C36BE500C2D233F,FF461A3BFFACE1800C36BE500C2D233F,PASSED
VWADD,8,1,0000F2EC004E156A0000000000004600,0000F2EC004E156A0000000000004600,PASSED
VWSUB,8,1,FFAEE84D00045CE5AD49DA38E1B3ADA0,FFAEE84D00045CE5AD49DA38E1B3ADA0,PASSED
